higher_gross,lower_gross,order_wk,gap_household,gap_per_person,order_pct_payor_net,line_7e,lag
60000.0,0.0,408.706523076923,6418.878399999994,-18163.226000000002,0.4463923377441713,0.36792360639844884,0.07846873134572246
65000.0,0.0,442.62960000000004,6179.378400000009,-19725.725999999995,0.4479925881952217,0.3667188069594035,0.08127378123581819
70000.0,0.0,476.55267692307694,6289.878399999998,-20938.226000000002,0.452244533260334,0.36569180095625997,0.08655273230407401
75000.0,0.0,510.47575384615385,6550.378399999998,-22000.726000000002,0.457175271474704,0.3648059370018141,0.09236933447288992
80000.0,0.0,544.3988307692308,6810.878400000009,-23063.225999999995,0.46158061633784453,0.36403399002108944,0.09754662631675509
85000.0,0.0,578.3219076923076,7071.378399999994,-24125.726000000002,0.4655402949030535,0.3633553139045962,0.1021849809984573
90000.0,0.0,607.8214153846153,6871.827199999992,-25475.758000000005,0.4657292212480659,0.36013301125746316,0.10559620999060276
95000.0,0.0,636.8983384615385,6628.327200000007,-26853.257999999994,0.46559186869574387,0.3570211892544522,0.10857067944129167
100000.0,0.0,665.9752615384616,6384.827200000007,-28230.757999999994,0.46546658064516133,0.35422766662575184,0.1112389140194095
105000.0,0.0,695.0521846153846,6141.327199999992,-29608.258000000005,0.4653518344223774,0.35170598263983494,0.11364585178254244
110000.0,0.0,724.1291076923076,5897.827199999992,-30985.758000000005,0.46524635324643226,0.3494182992465016,0.11582805399993068
115000.0,0.0,753.2060307692308,5654.327200000007,-32363.257999999994,0.46514905851964017,0.3473334894115143,0.11781556910812585
120000.0,0.0,782.2829538461538,5410.827199999992,-33740.758,0.4650590328112495,0.3454257124418328,0.1196333203694167
125000.0,0.0,811.3598769230769,5231.327199999992,-35054.258,0.4653036840973382,0.3436733374604933,0.12163034663684491
130000.0,0.0,836.6064,4689.465600000003,-36580.734,0.4635876940782814,0.3404991452991453,0.12308854877913605
135000.0,0.0,859.2217846153846,3873.965600000003,-38278.234,0.460573380683136,0.33653349401946314,0.12403988666367288
140000.0,0.0,881.8371692307692,3058.465600000003,-39975.734,0.45774968854815523,0.3328557010539763,0.1248939874941789
145000.0,0.0,904.4525538461538,2242.965600000003,-41673.234,0.455099089928249,0.3294355215600571,0.12566356836819187
150000.0,0.0,927.0679384615383,1427.4655999999886,-43370.73400000001,0.4526061420886105,0.32624680436371506,0.12635933772489544
155000.0,0.0,949.6833230769232,611.9656000000177,-45068.23399999999,0.45025718623066513,0.32326682202613183,0.1269903642045333
160000.0,0.0,972.2987076923077,-203.53439999999682,-46765.734,0.44804009712351345,0.3204757283030349,0.12756436882047856
165000.0,0.0,994.9140923076922,-1019.0344000000114,-48463.23400000001,0.44594407375003764,0.31785611560295884,0.1280879581470788
170000.0,0.0,1017.5294769230768,-1834.5344000000186,-50160.73400000001,0.44395946333727687,0.3153926515819842,0.12856681175529266
175000.0,0.0,1040.1448615384616,-2650.034400000004,-51858.234,0.4420776127210387,0.3130717788428145,0.12900583387822417
180000.0,0.0,1062.760246153846,-3465.5344000000186,-53555.73400000001,0.44029074221613174,0.3108814653135618,0.12940927690256993
185000.0,0.0,1084.6351384615384,-4389.045600000012,-55332.36600000001,0.4381870511869292,0.30860031078330524,0.12958674040362395
190000.0,0.0,1102.4043692307691,-6018.545600000012,-57654.86600000001,0.4336497458242556,0.30530361091583047,0.1283461349084251
195000.0,0.0,1120.1735999999999,-7648.045600000027,-59977.36600000002,0.4293450421797087,0.3021779336390612,0.1271671085406475
200000.0,0.0,1137.9428307692308,-9277.545599999983,-62299.86599999999,0.42525550101691023,0.299210307234886,0.12604519378202422
205000.0,0.0,1155.7120615384615,-10862.045600000012,-64577.36600000001,0.42149837248692834,0.29638903947446293,0.1251093330124654
210000.0,0.0,1173.4812923076922,-12446.545600000012,-66854.86600000001,0.4179178916801359,0.29370356365876665,0.12421432802136922
215000.0,0.0,1191.2505230769232,-14031.045599999983,-69132.36599999998,0.41450188665357374,0.2911443063676186,0.12335758028595512
220000.0,0.0,1209.0197538461537,-15445.545600000027,-71239.86600000002,0.41169708788726117,0.28870257342811484,0.12299451445914633
225000.0,0.0,1226.7889846153846,-16630.045600000012,-73117.36600000001,0.4096136638425062,0.28637045123987714,0.12324321260262905
230000.0,0.0,1244.5582153846153,-17814.545600000012,-74994.86600000001,0.4076098254100219,0.2841407210972761,0.12346910431274577
235000.0,0.0,1262.327446153846,-18999.045600000012,-76872.36600000001,0.40568109786810624,0.2820067845543125,0.12367431331379375
240000.0,0.0,1280.096676923077,-20183.545600000012,-78749.86600000001,0.40382333578019497,0.27996259820662506,0.12386073757356991
245000.0,0.0,1297.8659076923077,-21368.045600000012,-80627.36600000001,0.40203269325279456,0.27800261653292907,0.12403007671986549
250000.0,0.0,1315.6351384615384,-22552.545600000012,-82504.86600000001,0.40030559735989046,0.2761217416573836,0.12418385570250684
255000.0,0.0,1333.4043692307694,-23737.045599999983,-84382.36599999998,0.39863872434738373,0.2743152790745518,0.12432344527283196
260000.0,0.0,1351.1735999999999,-24921.545600000012,-86259.86600000001,0.39702897828408684,0.2725788985273351,0.12445007975675176
265000.0,0.0,1368.049846153846,-26198.916000000027,-88195.41000000002,0.3952154978208272,0.27073188107959995,0.12448361674122727
270000.0,0.0,1384.2036923076923,-27551.415999999997,-90177.91,0.3932568731150837,0.268813552232563,0.12444332088252075
275000.0,0.0,1400.3575384615385,-28823.665999999997,-92080.16,0.3915309602829272,0.2669655526389113,0.12456540764401591
280000.0,0.0,1416.5113846153847,-30026.165999999997,-93912.66,0.390002962406035,0.2651840843305828,0.12481887807545217
285000.0,0.0,1432.6652307692307,-31228.666000000027,-95745.16000000002,0.38852090425386276,0.2634656179711703,0.12505528628269247
290000.0,0.0,1448.8190769230769,-32431.165999999997,-97577.66,0.387082744721763,0.2618068695180773,0.12527587520368572
295000.0,0.0,1464.972923076923,-33633.666,-99410.16,0.3856865618556636,0.2602047792761405,0.12548178257952308
300000.0,0.0,1481.1267692307692,-34836.166,-101242.66,0.3843305442827791,0.25865649306161925,0.12567405122115982
60000.0,5000.0,407.8027883108374,11317.389984327096,-16973.843759795567,0.4454052718370835,0.3671100511073254,0.07829522072975809
65000.0,5000.0,441.79428023255815,11085.005144186049,-18531.89678488372,0.4471471475274784,0.3660267441860465,0.08112040334143189
70000.0,5000.0,475.7761427489974,11201.618845895737,-19740.575721315166,0.45150760877722174,0.3650959126224524,0.08641169615476935
75000.0,5000.0,509.7502752010877,11467.428620913117,-20799.757111929302,0.45652554248364363,0.36428748159057445,0.09223806089306918
80000.0,5000.0,543.7181082344366,11732.583256381411,-21859.34796476162,0.46100345064716625,0.36357879774948176,0.09742465289768448
85000.0,5000.0,575.0257195297079,11721.074831089623,-23091.853230568988,0.462886913820888,0.3612843436221644,0.1016025701987236
90000.0,5000.0,604.3068630605665,11498.813758298915,-24456.07890106318,0.4630362761239145,0.3580506458131974,0.10498563031071712
95000.0,5000.0,633.5667442586399,11274.34140289855,-25821.686623188405,0.4631563729863181,0.3551536231884058,0.1080027497979123
100000.0,5000.0,662.8085193961133,11047.986017195777,-27188.47123925264,0.4632532662445953,0.35254329823450237,0.11070996801009292
105000.0,5000.0,692.0347494916671,10820.013947133375,-28556.26628304164,0.46333159910601845,0.35017911888955944,0.11315248021645902
110000.0,5000.0,721.2475343186313,10590.643569137661,-29924.935269288962,0.4633949686114639,0.34802783661119513,0.11536713200026877
115000.0,5000.0,750.4486117701958,10360.055624100372,-31294.365234937268,0.46344618998307874,0.34606193299324417,0.11738425698983457
120000.0,5000.0,779.6394325983842,10128.40099023196,-32664.461881105024,0.46348748708261095,0.344258436322781,0.11922905075982992
125000.0,5000.0,807.2504365575019,9796.4454019802,-34073.246623762374,0.46294697680127156,0.34193267326732674,0.12101430353394482
130000.0,5000.0,830.1230009401136,9007.692097771818,-35754.029938892614,0.4599950559871049,0.33786039924302547,0.12213465674407942
135000.0,5000.0,852.9766617175839,8216.972818628718,-37436.04198835705,0.45722577309528917,0.33408745148771024,0.12313832160757893
140000.0,5000.0,875.8134292273661,7424.496639646073,-39119.1521002212,0.4546228469875323,0.3305819976178322,0.12404084936970011
145000.0,5000.0,898.6350385087305,6630.4440049079785,-40803.24749693251,0.4521718540832659,0.3273165644171779,0.124855289666088
150000.0,5000.0,921.442994867449,5834.971466214694,-42488.230333615815,0.4498599743980185,0.3242673163497695,0.12559265804824898
155000.0,5000.0,944.2386106807375,5038.21551079669,-44174.015305752066,0.4476757774349425,0.3214134727776069,0.12626230465733562
160000.0,5000.0,967.0230353461749,4240.295676002184,-45860.527702498635,0.44560904097620735,0.31873683373900946,0.1268722072371979
165000.0,5000.0,989.7972798197369,3441.3171012526363,-47547.7018117171,0.4436505971341811,0.31622139140489497,0.12742920572928612
170000.0,5000.0,1012.5622368501147,2641.3726324119198,-49235.47960474255,0.4417922010740467,0.3138530096814928,0.12793919139255389
175000.0,5000.0,1035.3186977649452,1840.5445675543015,-50923.80964527857,0.44002641866289455,0.31161915841134236,0.1284072602515522
180000.0,5000.0,1058.0673664755288,1038.9061134549993,-52612.64617909063,0.43834652997807055,0.30950869161769257,0.128837838360378
185000.0,5000.0,1076.9546792252122,-195.31336057794397,-54583.47085036121,0.43508418491864576,0.3064150670794633,0.12866911783918245
190000.0,5000.0,1094.9249186214984,-1803.9084633641614,-56892.905289602604,0.4307075751052856,0.3032322264561786,0.12747534864910703
195000.0,5000.0,1112.884904986534,-3413.569881400472,-59203.00617587529,0.4265513992408004,0.3002117359014119,0.12633966333938845
200000.0,5000.0,1130.835403289226,-5024.218057920487,-61513.7237862003,0.42259941623635255,0.29734148263101345,0.1252579336053391
205000.0,5000.0,1148.7771042469567,-6590.781158316502,-63780.01322394781,0.4189691324548182,0.29461052958533934,0.12435860286947886
210000.0,5000.0,1166.7106331211567,-8158.194155399717,-66046.83384712483,0.4155066222111891,0.29200897615708277,0.12349764605410635
215000.0,5000.0,1184.636557291542,-9726.398041679626,-68314.14877604977,0.41220052246258765,0.2895278382581648,0.12267268420442284
220000.0,5000.0,1202.5553928023985,-11125.339148550556,-70411.9244678441,0.40949583467506223,0.2871589446636025,0.12233689001145975
225000.0,5000.0,1220.467610040073,-12294.968555832427,-72280.13034739526,0.4075030144702133,0.2848948471121177,0.1226081673580956
230000.0,5000.0,1238.3736386732826,-13465.241577978624,-74148.73848623663,0.4055842920099935,0.2827287420795679,0.12285554993042563
235000.0,5000.0,1256.2738719655454,-14636.117315583266,-76017.72332223954,0.4037356275147376,0.2806544024944079,0.12308122502032975
240000.0,5000.0,1274.168670550902,-15807.558262706181,-77887.06141419135,0.4019532681900721,0.27866611795161134,0.12328715023846076
245000.0,5000.0,1292.058365749272,-16979.529962075685,-79756.7312262973,0.4002337233324824,0.2767586422161529,0.12347508111632954
250000.0,5000.0,1309.9432624856292,-18152.00070149456,-81626.7129384341,0.3985737419647091,0.2749271469997769,0.12364659496493224
255000.0,5000.0,1327.82364186715,-19324.9412458164,-83496.98827863525,0.39697029270841494,0.2731671811535337,0.12380311155488122
260000.0,5000.0,1345.3654382642271,-20533.094420520385,-85389.27151282525,0.39532230749088704,0.271407189482394,0.12391511800849303
265000.0,5000.0,1361.6420171906511,-21872.83021217228,-87363.79388260769,0.39336434208936055,0.2694637960067356,0.12390054608262496
270000.0,5000.0,1377.9140680345006,-23213.036924411936,-89338.61057775747,0.39146996993855737,0.2675921017679525,0.12387786817060487
275000.0,5000.0,1394.1818368444283,-24473.438968179442,-91233.45560511216,0.38980427383453314,0.2657882107459572,0.12401606308857593
280000.0,5000.0,1410.4455521597188,-25664.512575389264,-93058.81410961828,0.38833287866871946,0.26404850417010617,0.12428437449861329
285000.0,5000.0,1426.7054265405698,-26855.985639780745,-94884.42227486297,0.3869046798363468,0.2623696162881754,0.1245350635481714
290000.0,5000.0,1442.9616579406409,-28047.837574173333,-96710.26723385834,0.3855178110093206,0.2607484126329677,0.12476939837635287
295000.0,5000.0,1459.2144309405128,-29240.04918218669,-98536.33698886668,0.3841705112866877,0.2591819704912717,0.12498854079541605
300000.0,5000.0,1475.4639178582306,-30432.602542744004,-100362.620339215,0.38286111790050487,0.25766756131912516,0.1251935565813797
60000.0,10000.0,406.59940098389984,16549.737702325587,-15712.68893604651,0.4440909231498171,0.3660267441860465,0.07806417896377055
65000.0,10000.0,440.67076653530006,16325.659719671206,-17265.550175205495,0.446010021114994,0.3650959126224524,0.0809141084925416
70000.0,10000.0,474.7226327404555,16449.553805007374,-18469.67887187039,0.4505078365271227,0.3642874815905744,0.08622035493654828
75000.0,10000.0,508.75860845083264,16721.79527888659,-19524.84045069588,0.4556374189785713,0.3635787977494818,0.09205862122908948
80000.0,10000.0,540.2868403352691,16733.231394867988,-20743.00537820751,0.4580941740980596,0.3612843436221644,0.0968098304758952
85000.0,10000.0,569.8789163477591,16543.307300166947,-22087.02043739566,0.4587438159384415,0.35805064581319745,0.10069317012524404
90000.0,10000.0,599.4173574136008,16347.805171014486,-23434.52176811595,0.45928980454589613,0.35515362318840576,0.10413618135749036
95000.0,10000.0,628.9101253351034,16147.55303485076,-24784.99185321828,0.4597522442965646,0.35254329823450237,0.10720894606206222
100000.0,10000.0,658.3636803676709,15943.222758237775,-26138.010776101393,0.46014665832149043,0.35017911888955944,0.109967539431931
105000.0,10000.0,687.7833192598625,15735.3652030257,-27493.234248108936,0.4604851785046879,0.3480278366111951,0.11245734189349282
110000.0,10000.0,717.1734259054608,15524.436294167921,-28850.37731614505,0.4607773910802985,0.34606193299324417,0.11471545808705436
115000.0,10000.0,746.5376598750399,15310.816627004162,-30209.2021081224,0.4610309469849717,0.344258436322781,0.11677251066219069
120000.0,10000.0,774.372294897182,14938.118669306925,-31667.45083168317,0.4603562288173484,0.34193267326732674,0.11842355555002165
125000.0,10000.0,797.6364240898226,14154.088105341558,-33358.78243416153,0.4574334734257614,0.33786039924302547,0.11957307418273594
130000.0,10000.0,820.852868305304,13401.09830375162,-35017.213560155236,0.4548582085855416,0.33408745148771024,0.12077075709783136
