higher_gross,lower_gross,order_wk,gap_household,gap_per_person,order_pct_payor_net,line_7e,lag
60000.0,0.0,393.706523076923,-6664.521600000007,-22019.076000000005,0.43000922495274096,0.35442038639983375,0.07558883855290721
65000.0,0.0,427.62960000000004,-6904.021599999993,-23581.575999999994,0.4328108452143449,0.3542913007456504,0.07851954446869447
70000.0,0.0,461.55267692307694,-6793.5216,-24794.076,0.4380096578154941,0.3541812643881707,0.0838283934273234
75000.0,0.0,495.47575384615385,-6533.0216,-25856.576,0.44374147168998923,0.3540863503930515,0.08965512129693776
80000.0,0.0,529.3988307692308,-6272.521599999993,-26919.075999999994,0.44886253383336056,0.3540036417879739,0.09485889204538667
85000.0,0.0,563.3219076923076,-6012.021600000007,-27981.576000000005,0.4534655242075931,0.35393092648977814,0.09953459771781498
90000.0,0.0,592.8214153846153,-6211.572800000009,-29331.608000000007,0.45423581522139533,0.35124554031265665,0.10299027490873869
95000.0,0.0,621.8983384615385,-6455.0727999999945,-30709.107999999997,0.45462641689804245,0.3486127549480402,0.10601366195000222
100000.0,0.0,650.9752615384616,-6698.5727999999945,-32086.607999999997,0.4549827096774194,0.3462492696698172,0.10873344000760221
105000.0,0.0,680.0521846153846,-6942.072800000009,-33464.10800000001,0.45530902372292137,0.34411577595266823,0.11119324777025313
110000.0,0.0,709.1291076923076,-7185.572800000009,-34841.60800000001,0.45560898993019083,0.3421802605693923,0.11342872936079851
115000.0,0.0,738.2060307692308,-7429.0727999999945,-36219.10799999999,0.455885675603456,0.3404163882090029,0.11546928739445311
120000.0,0.0,767.2829538461538,-7672.572800000009,-37596.60800000001,0.45614168972219044,0.338802296117659,0.11733939360453144
125000.0,0.0,796.3598769230769,-7852.072800000009,-38910.10800000001,0.4567013912554384,0.33731968329477696,0.11938170796066144
130000.0,0.0,821.6064,-8393.934399999998,-40436.584,0.4552757621934975,0.3343941391941392,0.12088162299935834
135000.0,0.0,844.2217846153846,-9209.434399999998,-42134.084,0.4525328481524815,0.3306584073995963,0.12187444075288523
140000.0,0.0,866.8371692307692,-10024.934399999998,-43831.584,0.44996339242932437,0.32719384454574485,0.12276954788357952
145000.0,0.0,889.4525538461538,-10840.434399999998,-45529.084,0.44755144542230524,0.32397195931747497,0.12357948610483027
150000.0,0.0,912.0679384615383,-11655.934400000013,-47226.58400000001,0.44528295481217894,0.3209681167266722,0.12431483808550675
155000.0,0.0,934.6833230769232,-12471.434399999984,-48924.08399999999,0.4431454915958917,0.31816090701997857,0.12498458457591316
160000.0,0.0,957.2987076923077,-13286.934399999998,-50621.584,0.44112802226042575,0.31553163459344336,0.1255963876669824
165000.0,0.0,979.9140923076922,-14102.434400000013,-52319.08400000001,0.43922071827847614,0.3130639011083532,0.12615681717012295
170000.0,0.0,1002.5294769230768,-14917.93440000002,-54016.58400000002,0.43741479598258104,0.3107432631553849,0.12667153282719612
175000.0,0.0,1025.1448615384616,-15733.434399999998,-55714.084,0.4357023813123986,0.30855694936445094,0.12714543194794764
180000.0,0.0,1047.760246153846,-16548.93440000002,-57411.58400000002,0.4340763950412696,0.3064936252559573,0.1275827697853123
185000.0,0.0,1069.6351384615384,-17472.445600000006,-59188.216,0.43212712786826657,0.3043325118732354,0.12779461599503117
190000.0,0.0,1087.4043692307691,-19101.945600000006,-61510.716,0.4277492374727669,0.3011494599603758,0.1265997775123911
195000.0,0.0,1105.1735999999999,-20731.44560000003,-63833.21600000002,0.42359577650098207,0.29813153493390876,0.1254642415670733
200000.0,0.0,1122.9428307692308,-22360.945599999985,-66155.71599999999,0.4196499184315868,0.29526621225298844,0.12438370617859834
205000.0,0.0,1140.7120615384615,-23945.445600000006,-68433.216,0.41602774031329887,0.292542202757886,0.12348553755541286
210000.0,0.0,1158.4812923076922,-25529.945600000006,-70710.716,0.41257586499739746,0.28994930401802044,0.12262656097937702
215000.0,0.0,1176.2505230769232,-27114.445599999985,-72988.21599999999,0.40928255773882616,0.2874782726401083,0.12180428509871788
220000.0,0.0,1194.0197538461537,-28528.94560000003,-75095.71600000001,0.4065892670277066,0.28512071416763096,0.12146855286007563
225000.0,0.0,1211.7889846153846,-29713.445600000006,-76973.216,0.40460530051785193,0.28286898780772474,0.12173631271012719
230000.0,0.0,1229.5582153846153,-30897.945600000006,-78850.716,0.4026971203990628,0.28071612370699495,0.12198099669206786
235000.0,0.0,1247.327446153846,-32082.445600000006,-80728.216,0.4008604655618354,0.2786557508893127,0.1222047146725227
240000.0,0.0,1265.096676923077,-33266.94560000001,-82605.716,0.3990913884625418,0.27668203428609883,0.12240935417644294
