higher_gross,lower_gross,order_wk,gap_household,gap_per_person,order_pct_payor_net,line_7e,lag
60000.0,0.0,243.2776923076923,-22309.12,-28634.339999999997,0.26570972484772104,0.21900214666574336,0.04670757818197768
65000.0,0.0,263.47,-23976.619999999995,-30826.839999999997,0.2666622548781082,0.2182850041425021,0.04837725073560609
70000.0,0.0,283.6623076923077,-25294.119999999995,-32669.339999999997,0.26919317455972264,0.21767369104539283,0.051519483514329806
75000.0,0.0,303.8546153846154,-26461.619999999995,-34361.84,0.2721281377825619,0.21714639107250838,0.054981746710053514
80000.0,0.0,324.0469230769231,-27629.119999999995,-36054.34,0.2747503668677646,0.21668689882207706,0.058063468045687544
85000.0,0.0,344.23923076923074,-28796.62,-37746.84,0.2771073183946747,0.21628292494321202,0.06082439345146265
90000.0,0.0,361.79846153846154,-30237.959999999995,-39644.719999999994,0.27721977455242025,0.2143648876532519,0.06285488689916835
95000.0,0.0,379.10615384615386,-31705.459999999995,-41562.219999999994,0.27713801708079994,0.21251261265145963,0.06462540442934031
100000.0,0.0,396.4138461538462,-33172.95999999999,-43479.719999999994,0.27706344086021506,0.21084980156294753,0.06621363929726753
105000.0,0.0,413.72153846153844,-34640.45999999999,-45397.219999999994,0.27699513953712945,0.20934879919037794,0.06764634034675152
110000.0,0.0,431.0292307692307,-36107.96000000001,-47314.72,0.27693235312287634,0.20798708288482237,0.06894527023805397
115000.0,0.0,448.3369230769231,-37575.45999999999,-49232.219999999994,0.2768744395950239,0.20674612464971093,0.07012831494531296
120000.0,0.0,465.64461538461535,-39042.96000000001,-51149.72,0.276820852863839,0.20561054312013857,0.07121030974370043
125000.0,0.0,482.95230769230767,-40446.45999999999,-53003.219999999994,0.276966478629368,0.20456746277410315,0.07239901585526487
130000.0,0.0,497.98,-42051.08000000001,-54998.56000000001,0.275945055998977,0.20267806267806268,0.07326699332091433
135000.0,0.0,511.44153846153847,-43818.58000000001,-57116.06000000001,0.2741508218352,0.20031755596396614,0.07383326587123387
140000.0,0.0,524.9030769230769,-45586.08000000001,-59233.56000000001,0.27247005270723523,0.19812839348450972,0.07434165922272551
145000.0,0.0,538.3646153846154,-47353.58000000001,-61351.06000000001,0.2708923154334815,0.19609257235717686,0.07479974307630466
150000.0,0.0,551.8261538461538,-49121.08000000001,-63468.56000000001,0.26940841790988723,0.19419452640697327,0.07521389150291397
155000.0,0.0,565.2876923076924,-50888.57999999999,-65586.06,0.2680102298992055,0.19242072739650704,0.07558950250269844
160000.0,0.0,578.7492307692308,-52656.07999999999,-67703.56,0.26669053400209136,0.19075936208513986,0.0759311719169515
165000.0,0.0,592.2107692307692,-54423.58000000001,-69821.06000000001,0.2654429010416891,0.18920006881128504,0.07624283223040407
170000.0,0.0,605.6723076923076,-56191.08000000001,-71938.56000000001,0.2642615853198077,0.1877337211797525,0.07652786414005519
175000.0,0.0,619.1338461538462,-57958.57999999999,-74056.06,0.2631414361434754,0.18635224931119912,0.07678918683227628
180000.0,0.0,632.5953846153845,-59726.08000000001,-76173.56000000001,0.2620778227476975,0.1850484912580725,0.07702933148962499
185000.0,0.0,645.6161538461538,-61570.42000000001,-78356.44,0.2608256257065054,0.18369066118053884,0.07713496452596658
190000.0,0.0,656.1930769230769,-63947.91999999999,-81008.93999999999,0.2581248487049141,0.1817283398308515,0.0763965088740626
195000.0,0.0,666.77,-66325.41999999998,-83661.43999999999,0.25556252510696953,0.17986781764229834,0.07569470746467119
200000.0,0.0,677.3469230769231,-68702.91999999998,-86313.93999999999,0.2531282744148275,0.1781013733540988,0.07502690106072868
205000.0,0.0,687.9238461538462,-71035.41999999998,-88921.43999999999,0.2508918883850764,0.17642204730622793,0.07446984107884849
210000.0,0.0,698.5007692307693,-73367.91999999998,-91528.93999999999,0.2487606498096047,0.17482354979688494,0.07393710001271975
215000.0,0.0,709.0776923076924,-75700.41999999998,-94136.43999999999,0.2467273134842701,0.17330018236167774,0.07342713112259236
220000.0,0.0,719.6546153846153,-77862.91999999998,-96573.93999999999,0.24505779040908407,0.1718467698976874,0.07321102051139666
225000.0,0.0,730.2315384615385,-79795.41999999998,-98781.43999999999,0.2438176570491109,0.17045860192849832,0.07335905512061258
230000.0,0.0,740.8084615384615,-81727.91999999998,-100988.93999999999,0.24262489607739401,0.16913138160552152,0.0734935144718725
235000.0,0.0,751.3853846153846,-83660.41999999998,-103196.43999999999,0.24147684396911087,0.16786118128232888,0.07361566268678199
240000.0,0.0,761.9623076923077,-85592.91999999998,-105403.93999999999,0.24037103320249703,0.16664440369441968,0.07372662950807735
245000.0,0.0,772.5392307692308,-87525.41999999998,-107611.43999999999,0.23930517455523487,0.16547774793626732,0.07382742661896755
250000.0,0.0,783.1161538461538,-89457.92000000001,-109818.94,0.23827714128564906,0.16435817955796644,0.07391896172768261
255000.0,0.0,793.693076923077,-91390.41999999998,-112026.43999999999,0.23728495496868074,0.16328290421104272,0.07400205075763802
260000.0,0.0,804.27,-93322.91999999998,-114233.93999999999,0.23632677278814695,0.16224934436150898,0.07407742842663798
265000.0,0.0,814.3153846153846,-95310.70000000001,-116482.90000000001,0.23524732013144478,0.16114992921404758,0.0740973909173972
270000.0,0.0,823.9307692307692,-97343.20000000001,-118765.40000000001,0.23408147209231173,0.16000806680509702,0.0740734052872147
275000.0,0.0,833.5461538461539,-99295.45000000001,-120967.65000000001,0.2330541430255519,0.15890806704697102,0.07414607597858089
280000.0,0.0,843.1615384615385,-101177.95000000001,-123100.15000000001,0.2321446204797827,0.15784766924439453,0.07429695123538818
285000.0,0.0,852.776923076923,-103060.45000000001,-125232.65000000001,0.23126244300825163,0.1568247726018871,0.07443767040636454
290000.0,0.0,862.3923076923077,-104942.95000000001,-127365.15000000001,0.2304063956677161,0.15583742233218886,0.07456897333552723
295000.0,0.0,872.0076923076923,-106825.45000000001,-129497.65000000001,0.229575334437895,0.15488379718817888,0.07469153724971611
300000.0,0.0,881.623076923077,-108707.95000000001,-131630.15,0.22876818112070182,0.15396219825096386,0.07480598286973797
60000.0,5000.0,242.73975494692704,-17777.56548551959,-26382.549114139692,0.2651221856173116,0.21851788756388418,0.04660429805342742
65000.0,5000.0,262.9727858527132,-19440.830271317827,-28571.87270348837,0.2661590163854038,0.21787306201550388,0.04828595436989991
70000.0,5000.0,283.2000849696413,-20754.691163157302,-30411.643372367977,0.26875452903406055,0.2173189956086026,0.05143553342545795
75000.0,5000.0,303.42278285779025,-21919.030582789812,-32101.77293709236,0.27174139433550215,0.2168377866610562,0.054903607674445964
80000.0,5000.0,323.64173109192654,-23083.75996643964,-33792.194974829734,0.27440681586140847,0.2164159510413582,0.05799086482005028
85000.0,5000.0,342.27721400577855,-24413.169743399034,-35606.12730754928,0.2755279248933857,0.21505020453700263,0.06047772035638305
90000.0,5000.0,359.7064661074801,-25868.02752482207,-37514.14564361655,0.2756168310261396,0.21312538441261752,0.06249144661352207
95000.0,5000.0,377.1230620587142,-27324.201545893724,-39423.15115942029,0.27568831725376075,0.21140096618357487,0.06428735107018588
100000.0,5000.0,394.52888059292457,-28781.49641833585,-41332.99731375189,0.2757459918122591,0.20984720133006093,0.06589879048219818
105000.0,5000.0,411.92544612599227,-30239.753602896802,-43243.5652021726,0.27579261851548714,0.20843995171997584,0.0673526667955113
