payor_income,other_parent_income,share_of_net,over_federal_ceiling_50pct
150000.0,20000.0,0.5690339867167042,True
155000.0,20000.0,0.5641752505638763,True
160000.0,20000.0,0.5595422035661547,True
165000.0,20000.0,0.555120153390534,True
170000.0,20000.0,0.5493519619597769,True
175000.0,20000.0,0.543485491775327,True
180000.0,20000.0,0.537875156794099,True
185000.0,20000.0,0.5323767004763678,True
190000.0,20000.0,0.5259997612418333,True
195000.0,20000.0,0.5199202686346692,True
200000.0,20000.0,0.5141179161311005,True
205000.0,20000.0,0.5087347144558678,True
210000.0,20000.0,0.5035824425063932,True
215000.0,20000.0,0.498646594317038,False
220000.0,20000.0,0.4944636963768112,False
225000.0,20000.0,0.4911630392114544,False
230000.0,20000.0,0.48797274336482555,False
235000.0,20000.0,0.48488752551405434,False
240000.0,20000.0,0.4819024204493534,False
245000.0,20000.0,0.47891522349453874,False
250000.0,20000.0,0.4756604760556046,False
255000.0,20000.0,0.47250732718186267,False
260000.0,20000.0,0.4694511890607219,False
265000.0,20000.0,0.4664877386104663,False
270000.0,20000.0,0.4636128993691678,False
275000.0,20000.0,0.46102166435561776,False
280000.0,20000.0,0.4586723754820518,False
285000.0,20000.0,0.4563858898858654,False
290000.0,20000.0,0.4541597952362566,False
295000.0,20000.0,0.4519917960718728,False
300000.0,20000.0,0.4498797072629502,False
60000.0,25000.0,0.6746501901237456,True
65000.0,25000.0,0.6628270602715928,True
70000.0,25000.0,0.6546857455054557,True
75000.0,25000.0,0.6486224175197653,True
80000.0,25000.0,0.6427612064231133,True
85000.0,25000.0,0.6371310611200134,True
90000.0,25000.0,0.6317451346534905,True
95000.0,25000.0,0.6266065128238916,True
100000.0,25000.0,0.6217119355137177,True
105000.0,25000.0,0.6161738959967391,True
110000.0,25000.0,0.6083579726539199,True
115000.0,25000.0,0.6009698990139455,True
120000.0,25000.0,0.5939800264353743,True
125000.0,25000.0,0.5877751374569757,True
130000.0,25000.0,0.5821011550112489,True
135000.0,25000.0,0.5766964184606814,True
140000.0,25000.0,0.5715445230862907,True
145000.0,25000.0,0.566630008791907,True
150000.0,25000.0,0.5619383709020795,True
155000.0,25000.0,0.5574560440578729,True
160000.0,25000.0,0.5531703691995452,True
165000.0,25000.0,0.5475310562727959,True
170000.0,25000.0,0.5417826599694795,True
175000.0,25000.0,0.5362797071686023,True
180000.0,25000.0,0.531007412183835,True
185000.0,25000.0,0.5258254137636309,True
190000.0,25000.0,0.5197568221550484,True
195000.0,25000.0,0.5139644179611276,True
200000.0,25000.0,0.5084298041656167,True
205000.0,25000.0,0.5032949751071105,True
210000.0,25000.0,0.4983751682421898,False
215000.0,25000.0,0.49365720654797285,False
220000.0,25000.0,0.489673482892702,False
225000.0,25000.0,0.48655353255644157,False
230000.0,25000.0,0.4835339375405866,False
235000.0,25000.0,0.4806101374933268,False
240000.0,25000.0,0.47768054222784434,False
245000.0,25000.0,0.4744806383578213,False
250000.0,25000.0,0.4713788796112106,False
255000.0,25000.0,0.4683709555373946,False
260000.0,25000.0,0.4654527935813145,False
265000.0,25000.0,0.4626205439898332,False
270000.0,25000.0,0.4598705657171913,False
275000.0,25000.0,0.45739668940298794,False
280000.0,25000.0,0.4551580381111839,False
285000.0,25000.0,0.45297721148654363,False
290000.0,25000.0,0.45085209082014555,False
295000.0,25000.0,0.44878065299502007,False
300000.0,25000.0,0.446760965767007,False
60000.0,30000.0,0.6582966764125496,True
65000.0,30000.0,0.6467142468924543,True
70000.0,30000.0,0.6400725804959552,True
75000.0,30000.0,0.6352795335979557,True
80000.0,30000.0,0.6305341942523116,True
85000.0,30000.0,0.6258887018474768,True
90000.0,30000.0,0.6213754135486599,True
95000.0,30000.0,0.617013367170679,True
100000.0,30000.0,0.6119383174704567,True
105000.0,30000.0,0.6045379182076861,True
110000.0,30000.0,0.5975091567708151,True
115000.0,30000.0,0.5908318599954996,True
120000.0,30000.0,0.5844858250115452,True
125000.0,30000.0,0.5788595980679577,True
130000.0,30000.0,0.5737102220264714,True
135000.0,30000.0,0.5687855427321321,True
140000.0,30000.0,0.5640740064285855,True
145000.0,30000.0,0.5595643695765353,True
150000.0,30000.0,0.5552458051541768,True
155000.0,30000.0,0.5511079660098475,True
160000.0,30000.0,0.5456079277553469,True
165000.0,30000.0,0.5399868438170685,True
170000.0,30000.0,0.5345994523025261,True
175000.0,30000.0,0.5294323337177571,True
180000.0,30000.0,0.5244729755702641,True
185000.0,30000.0,0.5195845439566563,True
190000.0,30000.0,0.5138028438124861,True
195000.0,30000.0,0.5082780042729259,True
200000.0,30000.0,0.5029933251261259,True
205000.0,30000.0,0.4980906733881425,False
210000.0,30000.0,0.49338849632429754,False
215000.0,30000.0,0.48887480609135414,False
220000.0,30000.0,0.4850779555464241,False
